control_wpid,courseID,uniqueID,return,return2,death,dayindex,score_diff,reach_out_stu,reach_out_wiki,reach_in_stu,reach_in_wiki,student_Outdegree,wiki_Outdegree,student_Indegree,wiki_Indegree,student_weighted_outdegree,wiki_weighted_outdegree,student_weighted_indegree,wiki_weighted_indegree,edit_count,ave_sizediff,article_sizediff,article_count,talk_count,user_count,usertalk_count,unique_article_numbers,group,class_size,control_wikied,indiv_group,group_recheck
Krig210,633,Krig210633,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,-1,-1
Kriidztofer,512,Kriidztofer512,0,0,1,27,0.202,0,0,0,2,0,0,0,2,0,0,0,2,54,895.6666667,688,19,11,14,3,1,1,120,1,1,-1
Krimaj15,571,Krimaj15571,0,0,1,113,0,0,0,0,1,0,0,0,3,0,0,0,3,14,230.9285714,230.9285714,14,0,0,0,1,1,92,1,1,1
Krimany,535,Krimany535,0,0,1,51,0.54,1,0,1,1,0,0,1,1,0,0,1,1,17,284.9411765,301.5,8,4,1,2,2,1,11,1,1,1
Krimashah,338,Krimashah338,0,0,1,46,1.09,2,0,0,1,1,0,0,3,1,0,0,3,30,439.8,693.4166667,12,8,4,5,1,1,19,1,1,1
Krimsonquinn,620,Krimsonquinn620,0,0,1,14,0.202,0,0,0,2,0,0,0,2,0,0,0,2,28,120.4285714,623.6666667,3,0,18,0,3,0,20,1,-1,-1
Kris Berner,608,Kris Berner608,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,2,151.5,0,0,0,1,0,0,0,7,1,-1,-1
Kris eh54,109,Kris eh54109,0,0,1,81,0,0,0,0,1,0,0,0,3,0,0,0,3,15,358,0,0,0,14,0,0,1,298,1,1,1
Kris10p,642,Kris10p642,0,0,1,81,1.631,0,0,1,1,0,0,1,3,0,0,1,3,21,404.047619,261.1666667,12,2,6,0,1,0,35,1,-1,-1
Krish707,467,Krish707467,0,0,1,103,0,2,0,7,2,2,0,5,2,2,0,7,2,93,317.8602151,295.1272727,55,11,5,19,6,1,52,1,1,1
Krishiyga,318,Krishiyga318,0,0,1,51,0,0,4,0,3,0,2,0,2,0,4,0,3,46,149.9347826,0,0,4,33,4,0,0,95,1,-1,-1
Krishnavamsik,201,Krishnavamsik201,0,0,1,55,0.079,0,0,0,2,0,0,0,2,0,0,0,2,27,203.5925926,265.7647059,17,0,6,3,1,1,71,1,1,1
Krismcl19,155,Krismcl19155,0,0,1,100,2.319,0,0,0,3,0,0,0,2,0,0,0,3,65,206.5384615,185.6744186,43,0,17,4,1,0,24,1,-1,-1
Krissycarter,680,Krissycarter680,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,3,59.66666667,0,0,0,2,0,0,1,70,1,1,1
Krista.EH,387,Krista.EH387,0,0,1,63,0.559,1,0,0,2,0,0,0,2,0,0,0,2,38,1023.631579,400,11,5,7,4,2,1,41,1,1,-1
Kristaalc4,155,Kristaalc4155,0,0,1,23,0,0,0,0,3,0,0,0,2,0,0,0,3,17,94.35294118,0,0,0,12,4,0,0,24,1,-1,-1
Kristabuescher,470,Kristabuescher470,0,0,1,107,-4.279,0,0,0,1,0,0,0,1,0,0,0,1,9,164.6666667,747,1,0,6,0,1,1,34,1,1,1
KristaFrost,29,KristaFrost29,0,0,1,102,0,0,0,2,1,0,0,2,1,0,0,2,1,16,193.875,0,0,3,7,3,0,1,16,1,1,1
Kristay101,727,Kristay101727,0,0,1,56,0,0,0,0,2,0,0,0,2,0,0,0,2,29,51.31034483,0,0,0,27,0,0,0,22,1,-1,-1
KristenChin,634,KristenChin634,0,0,1,10,0,0,0,0,1,0,0,0,3,0,0,0,3,10,116.6,0,0,0,6,3,0,1,145,1,1,1
Kristenknoerzer,103,Kristenknoerzer103,0,0,1,26,0,1,0,1,0,0,0,1,0,0,0,1,0,29,848.3448276,6012,2,3,20,1,2,1,19,1,1,1
Kristennis95,385,Kristennis95385,0,0,1,56,0.536,0,0,0,1,0,0,0,1,0,0,0,1,14,162.4285714,313.3333333,6,1,3,0,1,1,39,1,1,1
Kristenowens354,517,Kristenowens354517,0,0,1,105,0,1,0,3,3,1,0,2,2,1,0,3,3,40,361.275,1753,1,1,11,26,1,1,30,1,1,-1
KristieGowell,452,KristieGowell452,0,0,1,105,0,0,0,0,1,0,0,0,1,0,0,0,1,7,131.7142857,0,0,0,3,3,0,1,12,1,1,1
Kristin137,623,Kristin137623,0,0,1,86,0.346,0,0,0,0,0,0,0,0,0,0,0,0,11,216.2727273,433,4,0,6,0,2,1,24,1,1,1
Kristinam 0330,738,Kristinam 0330738,0,0,1,93,0,0,0,1,0,0,0,1,0,0,0,1,0,124,241.1370968,75.3875,80,0,41,0,3,0,20,1,-1,1
Kristinamz,134,Kristinamz134,0,0,1,73,0.017,0,0,0,1,0,0,0,1,0,0,0,1,11,101.0909091,109,1,0,6,3,1,0,35,1,-1,-1
Kristinedna,213,Kristinedna213,0,0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,3,51.66666667,0,0,0,2,0,0,1,30,1,1,1
Kristinkanhai97,593,Kristinkanhai97593,0,0,1,87,0,0,0,0,1,0,0,0,3,0,0,0,3,9,43.88888889,0,0,0,8,0,0,0,45,1,-1,-1
Kristinlemmon,293,Kristinlemmon293,0,0,1,81,0.002,0,0,0,6,0,0,0,3,0,0,0,6,33,738.0606061,1730.2,5,2,21,0,1,1,46,1,1,1
KristinPleasant,465,KristinPleasant465,0,0,1,64,0,1,0,0,0,0,0,0,0,0,0,0,0,8,393.75,0,0,4,3,1,0,0,29,1,-1,-1
Kristinsoucy,109,Kristinsoucy109,0,0,1,85,0.816,0,0,0,1,0,0,0,1,0,0,0,1,9,215.5555556,1494,1,1,5,0,1,1,298,1,1,1
Kristinvandenbrink,250,Kristinvandenbrink250,0,0,1,82,2.267,0,0,0,2,0,0,0,2,0,0,0,2,13,666.3846154,433,1,0,8,0,1,0,64,1,-1,1
Kristinviolin,456,Kristinviolin456,0,0,1,82,0,0,0,0,1,0,0,0,1,0,0,0,1,20,683.2,874.6,15,0,3,0,1,0,8,1,-1,-1
Kristiyamamoto,236,Kristiyamamoto236,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1205.8,0,0,0,4,0,0,1,105,1,1,1
Kristy.l.brandt,614,Kristy.l.brandt614,0,0,1,90,0,4,0,0,1,1,0,0,1,4,0,0,1,67,157.4925373,151.2222222,54,0,7,5,1,1,50,1,1,1
Kristy.m,759,Kristy.m759,0,0,1,99,0.199,1,0,0,5,0,0,0,5,0,0,0,7,11,549.6363636,1458,2,0,6,1,1,1,28,1,1,-1
Kristyadvice,721,Kristyadvice721,0,0,1,15,1.008,0,0,0,1,0,0,0,1,0,0,0,1,3,1358,3913,1,0,2,0,1,1,35,1,1,1
Krivers620,142,Krivers620142,0,0,1,42,0,0,0,1,0,0,0,1,0,0,0,1,0,20,91.2,0,0,0,19,0,0,1,24,1,1,1
Krlhdc,712,Krlhdc712,0,0,1,98,0,0,0,0,3,0,0,0,3,0,0,0,3,46,326.2608696,304.1034483,29,7,5,4,6,1,15,1,1,1
Krlohman,224,Krlohman224,0,0,1,106,0,0,0,0,5,0,0,0,3,0,0,0,5,16,224.9375,324.6,10,0,5,1,1,0,17,1,-1,-1
Kroberts2,114,Kroberts2114,0,0,1,106,0,0,1,0,3,0,1,0,3,0,1,0,3,12,477.0833333,507,9,0,1,1,1,1,51,1,1,-1
Kroesic,51,Kroesic51,0,0,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,5,55,87,1,0,2,2,1,0,14,1,-1,-1
Kronosrod,81,Kronosrod81,0,0,1,35,-0.018,0,0,0,1,0,0,0,1,0,0,0,1,4,558.25,2043,1,0,2,0,1,0,90,1,-1,1
Krosen14,571,Krosen14571,0,0,1,115,0,0,0,0,1,0,0,0,1,0,0,0,1,20,87.7,87.7,20,0,0,0,1,1,92,1,1,1
Krosen3,440,Krosen3440,0,0,1,42,0,0,0,0,1,0,0,0,1,0,0,0,1,98,86.14285714,75.91566265,83,7,5,1,3,1,8,1,1,1
Krposton4,24,Krposton424,0,0,1,77,0.598,0,0,0,2,0,0,0,2,0,0,0,2,19,235.9473684,672.5,2,3,11,0,1,1,32,1,1,1
Krs48,431,Krs48431,0,0,1,94,1.13,2,0,2,0,2,0,1,0,2,0,2,0,62,175.0645161,160.1555556,45,2,7,4,4,0,15,1,-1,1
Krsq5b,483,Krsq5b483,0,0,1,181,0,0,0,0,0,0,0,0,0,0,0,0,0,2,457,0,0,0,2,0,0,1,78,1,1,1
Krunal3103,40,Krunal310340,0,0,1,59,0,0,0,1,1,0,0,1,1,0,0,1,1,24,358.5,680.1666667,12,3,3,0,1,1,51,1,1,1
Krusec,492,Krusec492,0,0,1,277,0,0,0,0,0,0,0,0,0,0,0,0,0,5,506.6,0,0,3,0,0,0,0,24,1,-1,-1
Krutherford19,63,Krutherford1963,0,0,1,8,0,0,0,0,1,0,0,0,1,0,0,0,1,3,60,0,0,0,2,0,0,1,8,1,1,1
Krutherford97,63,Krutherford9763,0,0,1,12,-0.04,0,0,0,1,0,0,0,1,0,0,0,1,8,93,426,1,2,2,0,1,1,8,1,1,1
Krutschc,587,Krutschc587,0,0,1,98,0,1,0,1,2,1,0,1,4,1,0,1,4,31,355.3870968,559.9,10,8,5,7,4,1,49,1,1,1
Krychik,33,Krychik33,0,0,1,323,0,1,0,0,2,1,0,0,2,1,0,0,2,36,211.3611111,144,19,0,14,1,5,0,25,1,-1,1
Kryssyo,21,Kryssyo21,0,0,1,44,0,0,0,0,2,0,0,0,2,0,0,0,2,87,72.82758621,0,0,0,83,0,0,0,26,1,-1,-1
Krysta.tilley,623,Krysta.tilley623,0,0,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,3,62,0,0,0,2,0,0,1,24,1,1,1
Krysvoreas,709,Krysvoreas709,0,0,1,81,0.253,0,0,0,1,0,0,0,3,0,0,0,3,4,952.5,3639,1,0,2,0,1,1,30,1,1,1
Krzecr,764,Krzecr764,0,0,1,18,0.007,0,0,2,1,0,0,0,1,0,0,0,1,2,1394,25,1,0,1,0,1,1,49,1,1,1
KS531,304,KS531304,0,0,1,729,2.524,0,0,0,2,0,0,0,2,0,0,0,2,58,500.3275862,868.4285714,14,6,30,2,1,0,59,1,-1,-1
Ksannch,682,Ksannch682,0,0,1,99,2.656,0,0,0,2,0,0,0,2,0,0,0,2,15,370.2666667,-42,3,3,8,0,1,1,67,1,1,1
Ksarda,452,Ksarda452,0,0,1,30,0,0,0,0,1,0,0,0,1,0,0,0,1,10,18.2,0,0,0,9,0,0,1,12,1,1,1
KSchmit,607,KSchmit607,0,0,1,15,0,1,1,2,1,1,1,3,1,1,1,4,1,17,94.76470588,0,0,0,12,2,0,0,17,1,-1,-1
Kscott96,410,Kscott96410,0,0,1,89,-0.379,0,0,0,1,0,0,0,3,0,0,0,3,14,824.6428571,155,2,0,11,0,1,0,25,1,-1,-1
Ksharpe15,318,Ksharpe15318,0,0,1,50,0,0,0,0,3,0,0,0,2,0,0,0,3,31,89.70967742,0,0,0,27,0,0,0,95,1,-1,-1
Ksheeran13,461,Ksheeran13461,0,0,1,133,0.526,0,0,0,1,0,0,0,1,0,0,0,1,61,385.5409836,321.2,20,3,35,0,4,0,29,1,-1,-1
Kshelto1,64,Kshelto164,0,0,1,9,0.916,0,0,0,1,0,0,0,1,0,0,0,1,19,178.9473684,13,3,1,5,6,2,1,13,1,1,1
Kskim33,156,Kskim33156,0,0,1,95,0,0,0,3,4,0,0,2,2,0,0,3,4,72,372.7916667,476.2727273,55,7,2,0,3,0,11,1,-1,1
Ksm448,70,Ksm44870,0,0,1,109,0.578,0,0,0,4,0,0,0,3,0,0,0,4,15,1363.866667,2301.125,8,0,6,0,4,0,31,1,-1,1
Ksook,246,Ksook246,0,0,1,69,0.04,0,0,0,0,0,0,0,2,0,0,0,2,17,809.6470588,590.5,2,0,15,0,2,0,42,1,-1,-1
Kspepple,747,Kspepple747,0,0,1,99,0,0,0,0,3,0,0,0,2,0,0,0,3,84,314.9285714,153.6923077,13,6,60,3,2,0,26,1,-1,-1
Ksperling521,750,Ksperling521750,0,0,1,8,0,0,0,0,1,0,0,0,1,0,0,0,1,3,55.33333333,0,0,0,2,0,0,1,8,1,1,1
Kss221,53,Kss22153,0,0,1,762,0,0,0,0,1,0,0,0,1,0,0,0,1,1,6557,0,0,0,0,0,0,0,98,1,-1,-1
Kt455,600,Kt455600,0,0,1,63,0,8,0,0,1,0,0,0,1,0,0,0,1,44,102.4545455,46.02777778,36,4,3,1,1,1,37,1,1,1
Ktakamura,43,Ktakamura43,0,0,1,20,0.509,0,0,0,1,0,0,0,3,0,0,0,3,8,54.25,-121.5,2,3,3,0,1,1,119,1,1,1
Ktan57,761,Ktan57761,0,0,1,76,-0.035,0,2,2,5,0,1,1,3,0,2,2,5,16,189.625,109.3333333,3,1,6,2,3,1,23,1,1,1
Ktaylor95,642,Ktaylor95642,0,0,1,80,0.055,2,0,2,2,1,0,2,4,2,0,2,4,35,252.0285714,133.1666667,6,5,13,10,2,0,35,1,-1,-1
KTB123COD,524,KTB123COD524,0,0,1,58,0,2,0,1,2,1,0,1,2,2,0,1,2,51,128.9607843,220.5384615,13,1,32,2,1,0,24,1,-1,-1
Ktboe1,614,Ktboe1614,0,0,1,103,0,0,0,51,1,0,0,3,3,0,0,5,3,126,110.2777778,1445,2,0,80,43,1,1,50,1,1,-1
Ktcrotts,236,Ktcrotts236,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,6,947.1666667,0,0,0,5,0,0,1,105,1,1,1
Ktenner,545,Ktenner545,0,1,1,8,0,0,0,0,1,0,0,0,1,0,0,0,1,32,260.53125,0,0,0,31,0,0,0,14,1,-1,-1
Kterri2,583,Kterri2583,0,0,1,84,0,0,0,0,2,0,0,0,2,0,0,0,2,25,382.52,4870,1,0,22,0,1,1,38,1,1,1
Ktfleuriet,583,Ktfleuriet583,0,0,1,91,0,1,0,5,1,0,0,0,1,0,0,0,1,10,538.3,1900.5,2,0,4,2,1,1,38,1,1,-1
Kth4297,267,Kth4297267,0,0,1,78,0,0,0,0,2,0,0,0,2,0,0,0,2,22,354.2272727,0,0,0,15,1,0,0,29,1,-1,-1
Ktham,43,Ktham43,0,0,1,18,1.089,0,0,0,0,0,0,0,2,0,0,0,2,3,226.6666667,-29,2,1,0,0,1,1,119,1,1,1
Kthenry0124,484,Kthenry0124484,0,0,1,93,0.393,0,0,0,1,0,0,0,3,0,0,0,3,7,162.4285714,237.75,4,0,2,0,2,0,14,1,-1,1
KTJeno,724,KTJeno724,0,0,1,438,-0.015,0,0,0,2,0,0,0,2,0,0,0,2,26,231.3076923,459.6,10,5,6,4,3,1,11,1,1,1
Ktleadingh,287,Ktleadingh287,0,0,1,478,0,0,1,0,4,0,1,0,3,0,1,0,4,29,200.4827586,224.5,22,0,5,1,1,0,36,1,-1,-1
Ktoconnell,71,Ktoconnell71,0,0,1,49,-0.002,3,0,2,1,1,0,0,1,1,0,0,1,41,585.3658537,1.25,4,2,29,3,1,0,12,1,-1,-1
Ktr7477,110,Ktr7477110,0,0,1,789,0,2,0,2,2,1,0,1,4,2,0,2,4,12,106.75,28,2,2,4,4,1,1,15,1,1,1
Ktvasquez,460,Ktvasquez460,0,0,1,3,0.009,1,0,1,0,1,0,1,0,1,0,1,0,3,345.3333333,641,1,0,0,1,1,0,23,1,-1,-1
Ktwagner,118,Ktwagner118,0,0,1,50,0,0,0,0,1,0,0,0,1,0,0,0,1,50,400.44,0,0,0,31,18,0,1,36,1,1,1
KuangK CP133 G22,55,KuangK CP133 G2255,0,0,1,14,0.779,0,0,0,1,0,0,0,1,0,0,0,1,17,108.5294118,317,1,3,9,0,1,1,125,1,1,1
Kuhcee,574,Kuhcee574,0,0,1,77,0.078,0,0,0,1,0,0,0,1,0,0,0,1,5,525.4,729,1,1,2,0,1,0,24,1,-1,-1
Kuhns.maggiemarie,323,Kuhns.maggiemarie323,0,0,1,65,0.236,0,0,0,0,0,0,0,0,0,0,0,0,4,632.75,2370,1,0,2,0,1,0,26,1,-1,-1
Kuiperal,587,Kuiperal587,0,0,1,98,0.605,2,0,1,1,2,0,1,3,2,0,1,3,26,517.3461538,802.125,8,5,6,5,2,1,49,1,1,1
Kulshrestha51,647,Kulshrestha51647,0,0,1,102,0,0,0,0,3,0,0,0,3,0,0,0,3,233,444.2618026,1028.478261,46,93,63,19,22,1,54,1,1,1
Kumarns12,443,Kumarns12443,0,0,1,112,0,5,0,7,1,0,0,0,1,0,0,0,1,19,553.5263158,0,0,0,11,5,0,1,46,1,1,1
Kunalkapoor,274,Kunalkapoor274,0,0,1,57,0,0,0,0,1,0,0,0,1,0,0,0,1,21,575.3333333,0,0,0,16,3,0,1,119,1,1,1
Kundil,594,Kundil594,0,0,1,86,1.237,0,0,0,1,0,0,0,3,0,0,0,3,11,292.1818182,381.625,8,0,2,0,1,0,8,1,-1,-1
KuNsT716,747,KuNsT716747,0,0,1,103,0,0,1,0,3,0,1,0,1,0,1,0,3,76,1004.855263,328.5416667,24,5,36,10,2,0,26,1,-1,-1
Kuoch005,606,Kuoch005606,0,0,1,58,0,0,0,0,2,0,0,0,1,0,0,0,2,15,427.3333333,584.6,10,0,4,0,1,1,18,1,1,-1
Kuriansr,443,Kuriansr443,1,1,1,254,0,0,0,0,2,0,0,0,2,0,0,0,2,14,632,0,0,1,9,2,0,1,46,1,1,1
Kuriansr,663,Kuriansr663,1,0,1,114,0,2,0,4,2,0,0,0,2,0,0,0,2,3,65.66666667,0,0,0,2,0,0,1,13,1,1,1
Kurnij,324,Kurnij324,0,0,1,7,0,0,0,0,1,0,0,0,1,0,0,0,1,10,117.5,0,0,0,6,3,0,0,36,1,-1,-1
Kurttaylor,672,Kurttaylor672,1,1,1,53,0,0,0,0,1,0,0,0,1,0,0,0,1,5,55,0,0,0,4,0,0,0,17,1,-1,-1
Kurttaylor,695,Kurttaylor695,1,1,1,277,0,0,0,0,1,0,0,0,1,0,0,0,1,2,148,0,0,0,1,0,0,0,10,1,-1,-1
Kusow.aden,143,Kusow.aden143,0,0,1,28,0,0,0,0,1,0,0,0,1,0,0,0,1,6,61.66666667,0,0,0,4,0,0,0,12,1,-1,-1
KUTIBY79,213,KUTIBY79213,0,0,1,57,0.032,0,0,0,0,0,0,0,0,0,0,0,0,5,209.4,447.5,2,0,2,0,1,1,30,1,1,1
Kuya365,682,Kuya365682,0,0,1,99,1.322,1,0,0,3,1,0,0,3,1,0,0,3,30,197.4666667,313.75,8,3,17,1,1,1,67,1,1,1
Kuyttewaal,480,Kuyttewaal480,0,0,1,43,0,1,0,0,0,1,0,0,0,1,0,0,0,18,443.7222222,983.3333333,3,1,12,1,1,1,32,1,1,1
Kuzavaam,141,Kuzavaam141,0,0,1,101,1.446,1,0,2,2,1,0,2,2,1,0,2,2,26,626.3461538,1572.5,6,5,10,4,2,0,48,1,-1,-1
Kuzu5032,297,Kuzu5032297,0,0,1,21,0,2,0,1,3,1,0,1,1,2,0,1,3,11,80.45454545,0,0,1,5,2,0,0,45,1,-1,-1
Kvalenz2,33,Kvalenz233,0,0,1,89,0,1,0,1,2,1,0,1,2,1,0,1,2,28,228.5,185.25,12,0,13,2,3,0,25,1,-1,1
Kvanenge,250,Kvanenge250,1,0,1,339,0.402,2,0,0,0,1,0,0,0,1,0,0,0,84,131.5952381,216.5,2,3,72,2,1,0,64,1,-1,-1
Kvanenge,654,Kvanenge654,1,1,1,339,0,1,0,0,0,1,0,0,0,1,0,0,0,84,131.5952381,216.5,2,3,72,2,1,0,67,1,-1,-1
Kvanschilfgaarde,732,Kvanschilfgaarde732,0,0,1,111,0,0,0,0,4,0,0,0,2,0,0,0,4,92,520.673913,817.8571429,28,5,53,1,7,0,20,1,-1,-1
Kvattath,443,Kvattath443,0,0,1,112,0,5,0,6,1,0,0,0,1,0,0,0,1,23,446.5652174,0,0,0,16,5,0,1,46,1,1,1
Kvaughn93,129,Kvaughn93129,0,0,1,98,0,0,0,0,4,0,0,0,3,0,0,0,4,55,185.4181818,197.6046512,43,0,10,0,6,0,21,1,-1,1
Kvbayne,600,Kvbayne600,0,0,1,36,0,1,0,0,1,0,0,0,1,0,0,0,1,4,538.25,0,0,0,2,1,0,1,37,1,1,1
Kvh123,602,Kvh123602,0,0,1,61,0.035,0,0,0,2,0,0,0,2,0,0,0,2,89,51.21348315,1600.5,2,0,84,0,1,0,19,1,-1,-1
Kvisabel,129,Kvisabel129,1,1,1,394,-0.3,0,0,0,5,0,0,0,5,0,0,0,5,28,65.32142857,46.07692308,13,0,12,0,7,0,21,1,-1,1
Kvisabel,352,Kvisabel352,1,0,1,10,0,0,0,0,3,0,0,0,5,0,0,0,5,4,-58.25,0,0,0,3,0,0,1,39,1,1,1
Kvw9198,580,Kvw9198580,0,0,1,91,0.062,0,0,0,0,0,0,0,2,0,0,0,2,3,148.6666667,200,2,0,1,0,1,0,30,1,-1,-1
Kvysyar,40,Kvysyar40,0,0,1,59,0,0,0,0,1,0,0,0,1,0,0,0,1,29,574.5517241,102.875,24,0,4,0,1,1,51,1,1,1
Kw159713,202,Kw159713202,0,0,1,25,2.029,0,0,0,1,0,0,0,1,0,0,0,1,38,105.3947368,148.5238095,21,0,16,0,1,0,14,1,-1,-1
Kwa.Schulls,178,Kwa.Schulls178,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,61,0,0,0,2,0,0,0,19,1,-1,-1
Kwaddick,432,Kwaddick432,0,0,1,59,0.476,2,0,0,1,0,0,0,3,0,0,0,3,25,478.72,727.6,5,2,14,2,1,1,41,1,1,1
Kwall005,218,Kwall005218,0,0,1,48,0.464,0,0,0,1,0,0,0,1,0,0,0,1,24,274.5,1153.5,2,2,8,9,1,1,36,1,1,-1
KwanjalaJ,131,KwanjalaJ131,0,0,1,57,0,0,0,0,1,0,0,0,1,0,0,0,1,20,261.65,0,0,0,18,0,0,0,71,1,-1,-1
Kwats37,252,Kwats37252,0,0,1,27,1.065,0,0,0,1,0,0,0,1,0,0,0,1,74,101.027027,297.8333333,6,29,11,3,3,0,22,1,-1,-1
Kwcamara,361,Kwcamara361,0,0,1,69,0,0,0,0,1,0,0,0,1,0,0,0,1,19,246.4210526,280.4666667,15,0,2,0,1,1,18,1,1,-1
Kwed12,436,Kwed12436,0,0,1,108,0.886,0,0,0,2,0,0,0,2,0,0,0,2,14,1464.642857,2206,5,5,2,1,2,0,36,1,-1,1
Kwhite15,384,Kwhite15384,0,0,1,35,0.099,0,0,6,2,0,0,2,2,0,0,2,2,24,302.0833333,491.4,5,4,5,5,3,1,36,1,1,-1
Kwilcox25,141,Kwilcox25141,0,0,1,106,2.408,2,0,3,5,2,0,2,4,2,0,3,5,44,563.3181818,698.8095238,21,4,12,6,1,0,48,1,-1,-1
Kwill17,672,Kwill17672,0,1,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,13,131.5384615,0,0,0,8,0,0,0,17,1,-1,-1
Kwilson lsu,596,Kwilson lsu596,0,0,1,105,2.437,0,0,0,1,0,0,0,1,0,0,0,1,73,478.1232877,5266.666667,3,0,69,0,1,1,22,1,1,-1
Kwkenney97,766,Kwkenney97766,0,0,1,39,0.036,0,0,0,1,0,0,0,3,0,0,0,3,11,688,1381,2,3,5,0,1,0,24,1,-1,-1
Kwok Ting Yan,512,Kwok Ting Yan512,0,0,1,28,0.092,0,0,0,1,0,0,0,3,0,0,0,3,19,292.6315789,516.6666667,6,6,4,2,1,1,120,1,1,1
Kwoneill27,80,Kwoneill2780,0,1,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,3,856.6666667,0,0,0,2,1,0,0,3,1,-1,-1
Kwongariel,163,Kwongariel163,0,0,1,62,0,0,0,0,1,0,0,0,1,0,0,0,1,7,125.4285714,0,0,0,5,0,0,0,13,1,-1,-1
KWOOD171,736,KWOOD171736,0,0,1,0,0,0,0,1,2,0,0,1,2,0,0,1,2,3,61.66666667,0,0,0,2,0,0,1,46,1,1,1
Kxj5906,150,Kxj5906150,0,0,1,12,0.006,0,0,0,3,0,0,0,2,0,0,0,3,8,1501.625,2871.666667,3,1,1,2,1,0,38,1,-1,-1
Kyboothe,90,Kyboothe90,0,0,1,6,0,0,0,0,1,0,0,0,1,0,0,0,1,3,57.66666667,0,0,0,2,0,0,1,19,1,1,1
Kybord,521,Kybord521,0,0,1,84,0,0,0,0,1,0,0,0,3,0,0,0,3,41,353.9268293,396,36,0,2,0,2,1,17,1,1,-1
Kyeager0307,609,Kyeager0307609,0,0,1,71,0,0,0,1,2,0,0,0,2,0,0,0,2,30,482.7333333,3403.5,2,0,27,1,1,1,23,1,1,-1
Kyellen94,680,Kyellen94680,0,0,1,31,0,0,0,0,1,0,0,0,1,0,0,0,1,12,162.5,0,0,1,2,5,0,1,70,1,1,1
Kylanmalady,459,Kylanmalady459,0,0,1,45,0.133,2,0,5,1,1,0,1,1,1,0,2,1,24,453.9166667,758.3333333,3,5,10,5,1,1,28,1,1,1
Kylaohayon,658,Kylaohayon658,0,0,1,84,0.697,0,0,0,1,0,0,0,1,0,0,0,1,29,383.6206897,3280,1,1,26,0,1,1,15,1,1,1
Kyle Derby,111,Kyle Derby111,0,0,1,12,0,0,0,0,1,0,0,0,1,0,0,0,1,2,73.5,0,0,0,2,0,0,0,14,1,-1,-1
Kyle McClain Kent,257,Kyle McClain Kent257,0,0,1,107,0,2,0,2,0,2,0,1,0,2,0,2,0,27,319.5925926,282.6,15,4,3,3,3,1,29,1,1,1
Kyle Purchase,484,Kyle Purchase484,0,0,1,91,0.034,0,0,0,2,0,0,0,2,0,0,0,2,33,323.3636364,419.5217391,23,0,6,3,10,0,14,1,-1,1
Kyle seidenberg,433,Kyle seidenberg433,0,0,1,38,1.957,0,0,0,1,0,0,0,3,0,0,0,3,7,143.7142857,353,2,1,2,0,1,1,88,1,1,1
Kyle.broome,554,Kyle.broome554,0,0,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,2,151.5,0,0,0,1,0,0,1,14,1,1,1
Kyleacker26,367,Kyleacker26367,0,0,1,77,2.154,3,0,2,2,0,0,0,2,0,0,0,2,55,137.2363636,160.7407407,27,4,13,6,3,1,19,1,1,-1
KyleCee17,300,KyleCee17300,0,0,1,36,-1.293,0,0,0,0,0,0,0,0,0,0,0,0,8,445.875,418.2,5,3,0,0,2,1,27,1,1,1
